wall_epoch,phase,gpu,memory_used_mib,utilization_pct
1787560906.4732158,canonical_cold,4,94399,100.0
1787560906.4732158,canonical_cold,5,94399,100.0
1787560906.4732158,canonical_cold,6,94399,100.0
1787560908.8661993,canonical_cold,3,93997,100.0
1787560908.8661993,canonical_cold,4,94399,100.0
1787560908.8661993,canonical_cold,5,94399,100.0
1787560908.8661993,canonical_cold,6,94399,100.0
1787560911.0772355,canonical_cold,3,93997,100.0
1787560911.0772355,canonical_cold,4,94399,100.0
1787560911.0772355,canonical_cold,5,94399,100.0
1787560911.0772355,canonical_cold,6,94399,100.0
1787560913.3377874,canonical_cold,3,93997,100.0
1787560913.3377874,canonical_cold,4,94399,100.0
1787560913.3377874,canonical_cold,5,94399,100.0
1787560913.3377874,canonical_cold,6,94399,100.0
1787560915.5392628,canonical_cold,3,93997,100.0
1787560915.5392628,canonical_cold,4,94399,100.0
1787560915.5392628,canonical_cold,5,94399,100.0
1787560915.5392628,canonical_cold,6,94399,100.0
1787560917.7394545,canonical_cold,3,93997,100.0
1787560917.7394545,canonical_cold,4,94399,100.0
1787560917.7394545,canonical_cold,5,94399,100.0
1787560917.7394545,canonical_cold,6,94399,100.0
1787560920.145685,canonical_cold,3,93997,100.0
1787560920.145685,canonical_cold,4,94399,100.0
1787560920.145685,canonical_cold,5,94399,100.0
1787560920.145685,canonical_cold,6,94399,100.0
1787560922.3102098,canonical_cold,3,93997,100.0
1787560922.3102098,canonical_cold,4,94399,100.0
1787560922.3102098,canonical_cold,5,94399,100.0
1787560922.3102098,canonical_cold,6,94399,100.0
1787560924.4197638,canonical_cold,3,93997,100.0
1787560924.4197638,canonical_cold,4,94399,100.0
1787560924.4197638,canonical_cold,5,94399,100.0
1787560924.4197638,canonical_cold,6,94399,100.0
1787560927.2615988,canonical_cold,3,93997,95.0
1787560927.2615988,canonical_cold,4,94399,96.0
1787560927.2615988,canonical_cold,5,94399,96.0
1787560927.2615988,canonical_cold,6,94399,96.0
1787560929.53442,canonical_cold,3,93997,100.0
1787560929.53442,canonical_cold,4,94399,100.0
1787560929.53442,canonical_cold,5,94399,100.0
1787560929.53442,canonical_cold,6,94399,100.0
1787560931.6932812,canonical_cold,3,93997,100.0
1787560931.6932812,canonical_cold,4,94399,100.0
1787560931.6932812,canonical_cold,5,94399,100.0
1787560931.6932812,canonical_cold,6,94399,100.0
1787560933.9405499,canonical_cold,3,93997,100.0
1787560933.9405499,canonical_cold,4,94399,100.0
1787560933.9405499,canonical_cold,5,94399,100.0
1787560933.9405499,canonical_cold,6,94399,96.0
1787560936.028419,canonical_cold,3,94001,0.0
1787560936.028419,canonical_cold,4,94401,0.0
1787560936.028419,canonical_cold,5,94401,0.0
1787560936.028419,canonical_cold,6,94401,0.0
1787560938.2086685,canonical_cold,3,99575,1.0
1787560938.2086685,canonical_cold,4,99387,100.0
1787560938.2086685,canonical_cold,5,99387,2.0
1787560938.2086685,canonical_cold,6,99387,1.0
1787560940.4313366,canonical_cold,3,99579,0.0
1787560940.4313366,canonical_cold,4,99387,0.0
1787560940.4313366,canonical_cold,5,99387,0.0
1787560940.4313366,canonical_cold,6,99387,0.0
1787560943.3572803,between_requests,3,99579,0.0
1787560943.3572803,between_requests,4,99387,0.0
1787560943.3572803,between_requests,5,99387,0.0
1787560943.3572803,between_requests,6,99387,0.0
1787560945.8066592,canonical_warm_1,3,99579,100.0
1787560945.8066592,canonical_warm_1,4,99387,100.0
1787560945.8066592,canonical_warm_1,5,99387,100.0
1787560945.8066592,canonical_warm_1,6,99387,100.0
1787560948.3958445,canonical_warm_1,3,99579,100.0
1787560948.3958445,canonical_warm_1,4,99387,100.0
1787560948.3958445,canonical_warm_1,5,99387,100.0
1787560948.3958445,canonical_warm_1,6,99387,100.0
1787560950.9634197,canonical_warm_1,3,99579,100.0
1787560950.9634197,canonical_warm_1,4,99387,100.0
1787560950.9634197,canonical_warm_1,5,99387,100.0
1787560950.9634197,canonical_warm_1,6,99387,100.0
1787560953.7112331,canonical_warm_1,3,99579,100.0
1787560953.7112331,canonical_warm_1,4,99387,100.0
1787560953.7112331,canonical_warm_1,5,99387,100.0
1787560953.7112331,canonical_warm_1,6,99387,100.0
1787560956.0403678,canonical_warm_1,3,99579,100.0
1787560956.0403678,canonical_warm_1,4,99387,100.0
1787560956.0403678,canonical_warm_1,5,99387,100.0
1787560956.0403678,canonical_warm_1,6,99387,100.0
1787560958.6488926,canonical_warm_1,3,99579,100.0
1787560958.6488926,canonical_warm_1,4,99387,100.0
1787560958.6488926,canonical_warm_1,5,99387,100.0
1787560958.6488926,canonical_warm_1,6,99387,100.0
1787560961.7314806,canonical_warm_1,3,99579,100.0
1787560961.7314806,canonical_warm_1,4,99387,100.0
1787560961.7314806,canonical_warm_1,5,99387,100.0
1787560961.7314806,canonical_warm_1,6,99387,100.0
1787560964.061392,canonical_warm_1,3,99579,100.0
1787560964.061392,canonical_warm_1,4,99387,100.0
1787560964.061392,canonical_warm_1,5,99387,100.0
1787560964.061392,canonical_warm_1,6,99387,100.0
1787560966.4968607,canonical_warm_1,3,99579,100.0
1787560966.4968607,canonical_warm_1,4,99387,100.0
1787560966.4968607,canonical_warm_1,5,99387,100.0
1787560966.4968607,canonical_warm_1,6,99387,100.0
1787560968.874812,canonical_warm_1,3,99579,100.0
1787560968.874812,canonical_warm_1,4,99387,100.0
1787560968.874812,canonical_warm_1,5,99387,100.0
1787560968.874812,canonical_warm_1,6,99387,100.0
1787560971.8904128,canonical_warm_1,3,99579,100.0
1787560971.8904128,canonical_warm_1,4,99387,100.0
1787560971.8904128,canonical_warm_1,5,99387,100.0
1787560971.8904128,canonical_warm_1,6,99387,100.0
1787560974.3279512,canonical_warm_1,3,99579,100.0
1787560974.3279512,canonical_warm_1,4,99387,100.0
1787560974.3279512,canonical_warm_1,5,99387,100.0
1787560974.3279512,canonical_warm_1,6,99387,100.0
1787560976.7856743,canonical_warm_1,3,99579,100.0
1787560976.7856743,canonical_warm_1,4,99387,100.0
1787560976.7856743,canonical_warm_1,5,99387,100.0
1787560976.7856743,canonical_warm_1,6,99387,100.0
1787560979.8424325,canonical_warm_1,3,99579,100.0
1787560979.8424325,canonical_warm_1,4,99387,100.0
1787560979.8424325,canonical_warm_1,5,99387,100.0
1787560979.8424325,canonical_warm_1,6,99387,100.0
1787560982.4915123,canonical_warm_1,3,99579,100.0
1787560982.4915123,canonical_warm_1,4,99387,100.0
1787560982.4915123,canonical_warm_1,5,99387,100.0
1787560982.4915123,canonical_warm_1,6,99387,100.0
1787560984.9501405,canonical_warm_1,3,99579,100.0
1787560984.9501405,canonical_warm_1,4,99387,100.0
1787560984.9501405,canonical_warm_1,5,99387,100.0
1787560984.9501405,canonical_warm_1,6,99387,100.0
1787560987.8971028,canonical_warm_1,3,99579,100.0
1787560987.8971028,canonical_warm_1,4,99387,100.0
1787560987.8971028,canonical_warm_1,5,99387,100.0
1787560987.8971028,canonical_warm_1,6,99387,100.0
1787560990.284421,canonical_warm_1,3,99579,100.0
1787560990.284421,canonical_warm_1,4,99387,100.0
